Date,Week,Month,Year,Commodity,Lock,Tons
10/21/2006,42,10,2006,Wheat,Ohio Olmsted,4600
10/21/2006,42,10,2006,Wheat,Ark Lock 1,12600
10/21/2006,42,10,2006,Soybeans,Miss Locks 27,248539
10/21/2006,42,10,2006,Soybeans,Ohio Olmsted,53800
10/21/2006,42,10,2006,Soybeans,Ark Lock 1,12400
10/21/2006,42,10,2006,Other Grain,Miss Locks 27,1500
10/21/2006,42,10,2006,Other Grain,Ohio Olmsted,3000
10/21/2006,42,10,2006,Other Grain,Ark Lock 1,3800
10/28/2006,43,10,2006,Corn,Miss Locks 27,306335
10/28/2006,43,10,2006,Corn,Ohio Olmsted,36300
10/28/2006,43,10,2006,Corn,Ark Lock 1,0
10/28/2006,43,10,2006,Wheat,Miss Locks 27,4600
10/28/2006,43,10,2006,Wheat,Ohio Olmsted,3000
10/28/2006,43,10,2006,Wheat,Ark Lock 1,5600
10/28/2006,43,10,2006,Soybeans,Miss Locks 27,162836
10/28/2006,43,10,2006,Soybeans,Ohio Olmsted,38100
10/28/2006,43,10,2006,Soybeans,Ark Lock 1,29400
10/28/2006,43,10,2006,Other Grain,Miss Locks 27,4600
10/28/2006,43,10,2006,Other Grain,Ohio Olmsted,0
10/28/2006,43,10,2006,Other Grain,Ark Lock 1,3000
11/04/2006,44,11,2006,Corn,Miss Locks 27,467093
11/04/2006,44,11,2006,Corn,Ohio Olmsted,42800
11/04/2006,44,11,2006,Corn,Ark Lock 1,0
11/04/2006,44,11,2006,Wheat,Miss Locks 27,0
11/04/2006,44,11,2006,Wheat,Ohio Olmsted,1600
11/04/2006,44,11,2006,Wheat,Ark Lock 1,8400
11/04/2006,44,11,2006,Soybeans,Miss Locks 27,149311
11/04/2006,44,11,2006,Soybeans,Ohio Olmsted,50450
11/04/2006,44,11,2006,Soybeans,Ark Lock 1,21000
11/04/2006,44,11,2006,Other Grain,Miss Locks 27,6200
11/04/2006,44,11,2006,Other Grain,Ohio Olmsted,0
11/04/2006,44,11,2006,Other Grain,Ark Lock 1,10600
11/11/2006,45,11,2006,Corn,Miss Locks 27,533434
11/11/2006,45,11,2006,Corn,Ohio Olmsted,75931
11/11/2006,45,11,2006,Corn,Ark Lock 1,0
11/11/2006,45,11,2006,Wheat,Miss Locks 27,16060
11/11/2006,45,11,2006,Wheat,Ohio Olmsted,4500
11/11/2006,45,11,2006,Wheat,Ark Lock 1,4200
11/11/2006,45,11,2006,Soybeans,Miss Locks 27,148876
11/11/2006,45,11,2006,Soybeans,Ohio Olmsted,58624
11/11/2006,45,11,2006,Soybeans,Ark Lock 1,9800
11/11/2006,45,11,2006,Other Grain,Miss Locks 27,6140
11/11/2006,45,11,2006,Other Grain,Ohio Olmsted,0
11/11/2006,45,11,2006,Other Grain,Ark Lock 1,4400
11/18/2006,46,11,2006,Corn,Miss Locks 27,644021
11/18/2006,46,11,2006,Corn,Ohio Olmsted,63941
11/18/2006,46,11,2006,Corn,Ark Lock 1,0
11/18/2006,46,11,2006,Wheat,Miss Locks 27,7100
11/18/2006,46,11,2006,Wheat,Ohio Olmsted,0
11/18/2006,46,11,2006,Wheat,Ark Lock 1,1400
11/18/2006,46,11,2006,Soybeans,Miss Locks 27,92581
11/18/2006,46,11,2006,Soybeans,Ohio Olmsted,61416
11/18/2006,46,11,2006,Soybeans,Ark Lock 1,29000
11/18/2006,46,11,2006,Other Grain,Miss Locks 27,3100
11/18/2006,46,11,2006,Other Grain,Ohio Olmsted,0
11/18/2006,46,11,2006,Other Grain,Ark Lock 1,10300
11/25/2006,47,11,2006,Corn,Miss Locks 27,775078
11/25/2006,47,11,2006,Corn,Ohio Olmsted,90800
11/25/2006,47,11,2006,Corn,Ark Lock 1,
11/25/2006,47,11,2006,Wheat,Miss Locks 27,0
11/25/2006,47,11,2006,Wheat,Ohio Olmsted,1451
11/25/2006,47,11,2006,Wheat,Ark Lock 1,11200
11/25/2006,47,11,2006,Soybeans,Miss Locks 27,65434
11/25/2006,47,11,2006,Soybeans,Ohio Olmsted,64897
11/25/2006,47,11,2006,Soybeans,Ark Lock 1,28000
11/25/2006,47,11,2006,Other Grain,Miss Locks 27,6407
11/25/2006,47,11,2006,Other Grain,Ohio Olmsted,4500
11/25/2006,47,11,2006,Other Grain,Ark Lock 1,7750
12/02/2006,48,11,2006,Corn,Miss Locks 27,568317
12/02/2006,48,11,2006,Corn,Ohio Olmsted,73600
12/02/2006,48,11,2006,Corn,Ark Lock 1,0
12/02/2006,48,11,2006,Wheat,Miss Locks 27,12376
12/02/2006,48,11,2006,Wheat,Ohio Olmsted,3000
12/02/2006,48,11,2006,Wheat,Ark Lock 1,9800
12/02/2006,48,11,2006,Soybeans,Miss Locks 27,43278
12/02/2006,48,11,2006,Soybeans,Ohio Olmsted,79100
12/02/2006,48,11,2006,Soybeans,Ark Lock 1,12600
12/02/2006,48,11,2006,Other Grain,Miss Locks 27,30000
12/02/2006,48,11,2006,Other Grain,Ohio Olmsted,0
12/02/2006,48,11,2006,Other Grain,Ark Lock 1,3200
12/09/2006,49,12,2006,Corn,Miss Locks 27,666893
12/09/2006,49,12,2006,Corn,Ohio Olmsted,86100
12/09/2006,49,12,2006,Corn,Ark Lock 1,0
12/09/2006,49,12,2006,Wheat,Miss Locks 27,800
12/09/2006,49,12,2006,Wheat,Ohio Olmsted,4500
12/09/2006,49,12,2006,Wheat,Ark Lock 1,2800
12/09/2006,49,12,2006,Soybeans,Miss Locks 27,135664
12/09/2006,49,12,2006,Soybeans,Ohio Olmsted,127500
12/09/2006,49,12,2006,Soybeans,Ark Lock 1,29400
12/09/2006,49,12,2006,Other Grain,Miss Locks 27,10600
12/09/2006,49,12,2006,Other Grain,Ohio Olmsted,0
12/09/2006,49,12,2006,Other Grain,Ark Lock 1,12000
12/16/2006,50,12,2006,Corn,Miss Locks 27,615028
12/16/2006,50,12,2006,Corn,Ohio Olmsted,91118
12/16/2006,50,12,2006,Corn,Ark Lock 1,1400
12/16/2006,50,12,2006,Wheat,Miss Locks 27,17159
12/16/2006,50,12,2006,Wheat,Ohio Olmsted,4600
12/16/2006,50,12,2006,Wheat,Ark Lock 1,12600
12/16/2006,50,12,2006,Soybeans,Miss Locks 27,208267
12/16/2006,50,12,2006,Soybeans,Ohio Olmsted,80924
12/16/2006,50,12,2006,Soybeans,Ark Lock 1,27200
12/16/2006,50,12,2006,Other Grain,Miss Locks 27,0
12/16/2006,50,12,2006,Other Grain,Ohio Olmsted,0
12/16/2006,50,12,2006,Other Grain,Ark Lock 1,6100
12/23/2006,51,12,2006,Corn,Miss Locks 27,452711
12/23/2006,51,12,2006,Corn,Ohio Olmsted,71242
12/23/2006,51,12,2006,Corn,Ark Lock 1,0
12/23/2006,51,12,2006,Wheat,Miss Locks 27,4824
12/23/2006,51,12,2006,Wheat,Ohio Olmsted,3000
12/23/2006,51,12,2006,Wheat,Ark Lock 1,0
12/23/2006,51,12,2006,Soybeans,Miss Locks 27,168830
12/23/2006,51,12,2006,Soybeans,Ohio Olmsted,50542
12/23/2006,51,12,2006,Soybeans,Ark Lock 1,5600
12/23/2006,51,12,2006,Other Grain,Miss Locks 27,0
12/23/2006,51,12,2006,Other Grain,Ohio Olmsted,0
12/23/2006,51,12,2006,Other Grain,Ark Lock 1,11600
12/30/2006,52,12,2006,Corn,Miss Locks 27,281119
12/30/2006,52,12,2006,Corn,Ohio Olmsted,73835
12/30/2006,52,12,2006,Corn,Ark Lock 1,0
12/30/2006,52,12,2006,Wheat,Miss Locks 27,0
12/30/2006,52,12,2006,Wheat,Ohio Olmsted,6100
12/30/2006,52,12,2006,Wheat,Ark Lock 1,5600
12/30/2006,52,12,2006,Soybeans,Miss Locks 27,91020
12/30/2006,52,12,2006,Soybeans,Ohio Olmsted,81100
12/30/2006,52,12,2006,Soybeans,Ark Lock 1,35100
12/30/2006,52,12,2006,Other Grain,Miss Locks 27,0
12/30/2006,52,12,2006,Other Grain,Ohio Olmsted,0
12/30/2006,52,12,2006,Other Grain,Ark Lock 1,8600
01/06/2007,1,1,2007,Corn,Miss Locks 27,264371
01/06/2007,1,1,2007,Corn,Ohio Olmsted,30900
01/06/2007,1,1,2007,Corn,Ark Lock 1,0
01/06/2007,1,1,2007,Wheat,Miss Locks 27,1500
01/06/2007,1,1,2007,Wheat,Ohio Olmsted,12000
01/06/2007,1,1,2007,Wheat,Ark Lock 1,13000
01/06/2007,1,1,2007,Soybeans,Miss Locks 27,92901
01/06/2007,1,1,2007,Soybeans,Ohio Olmsted,40303
01/06/2007,1,1,2007,Soybeans,Ark Lock 1,10200
01/06/2007,1,1,2007,Other Grain,Miss Locks 27,6000
01/06/2007,1,1,2007,Other Grain,Ohio Olmsted,0
01/06/2007,1,1,2007,Other Grain,Ark Lock 1,4800
01/13/2007,2,1,2007,Corn,Miss Locks 27,360057
01/13/2007,2,1,2007,Corn,Ohio Olmsted,143550
01/13/2007,2,1,2007,Corn,Ark Lock 1,0
01/13/2007,2,1,2007,Wheat,Miss Locks 27,6070
01/13/2007,2,1,2007,Wheat,Ohio Olmsted,13400
01/13/2007,2,1,2007,Wheat,Ark Lock 1,7000
01/13/2007,2,1,2007,Soybeans,Miss Locks 27,129413
01/13/2007,2,1,2007,Soybeans,Ohio Olmsted,87050
01/13/2007,2,1,2007,Soybeans,Ark Lock 1,26600
01/13/2007,2,1,2007,Other Grain,Miss Locks 27,0
01/13/2007,2,1,2007,Other Grain,Ohio Olmsted,10500
01/13/2007,2,1,2007,Other Grain,Ark Lock 1,1650
01/20/2007,3,1,2007,Corn,Miss Locks 27,232810
01/20/2007,3,1,2007,Corn,Ohio Olmsted,156022
01/20/2007,3,1,2007,Corn,Ark Lock 1,0
01/20/2007,3,1,2007,Wheat,Miss Locks 27,0
01/20/2007,3,1,2007,Wheat,Ohio Olmsted,1500
01/20/2007,3,1,2007,Wheat,Ark Lock 1,4200
01/20/2007,3,1,2007,Soybeans,Miss Locks 27,103542
01/20/2007,3,1,2007,Soybeans,Ohio Olmsted,97953
01/20/2007,3,1,2007,Soybeans,Ark Lock 1,22400
01/20/2007,3,1,2007,Other Grain,Miss Locks 27,12992
01/20/2007,3,1,2007,Other Grain,Ohio Olmsted,0
01/20/2007,3,1,2007,Other Grain,Ark Lock 1,1400
01/27/2007,4,1,2007,Corn,Miss Locks 27,328880
01/27/2007,4,1,2007,Corn,Ohio Olmsted,131280
01/27/2007,4,1,2007,Corn,Ark Lock 1,0
01/27/2007,4,1,2007,Wheat,Miss Locks 27,7630
01/27/2007,4,1,2007,Wheat,Ohio Olmsted,1500
01/27/2007,4,1,2007,Wheat,Ark Lock 1,8400
01/27/2007,4,1,2007,Soybeans,Miss Locks 27,85322
01/27/2007,4,1,2007,Soybeans,Ohio Olmsted,63600
01/27/2007,4,1,2007,Soybeans,Ark Lock 1,12600
01/27/2007,4,1,2007,Other Grain,Miss Locks 27,1500
01/27/2007,4,1,2007,Other Grain,Ohio Olmsted,0
01/27/2007,4,1,2007,Other Grain,Ark Lock 1,6200
02/03/2007,5,1,2007,Corn,Miss Locks 27,125175
02/03/2007,5,1,2007,Corn,Ohio Olmsted,124791
02/03/2007,5,1,2007,Corn,Ark Lock 1,0
02/03/2007,5,1,2007,Wheat,Miss Locks 27,1500
02/03/2007,5,1,2007,Wheat,Ohio Olmsted,1500
02/03/2007,5,1,2007,Wheat,Ark Lock 1,2800
02/03/2007,5,1,2007,Soybeans,Miss Locks 27,39600
02/03/2007,5,1,2007,Soybeans,Ohio Olmsted,75810
02/03/2007,5,1,2007,Soybeans,Ark Lock 1,23900
02/03/2007,5,1,2007,Other Grain,Miss Locks 27,0
02/03/2007,5,1,2007,Other Grain,Ohio Olmsted,0
02/03/2007,5,1,2007,Other Grain,Ark Lock 1,18700
02/10/2007,6,2,2007,Corn,Miss Locks 27,164273
02/10/2007,6,2,2007,Corn,Ohio Olmsted,95220
02/10/2007,6,2,2007,Corn,Ark Lock 1,0
02/10/2007,6,2,2007,Wheat,Miss Locks 27,0
02/10/2007,6,2,2007,Wheat,Ohio Olmsted,6000
02/10/2007,6,2,2007,Wheat,Ark Lock 1,8400
02/10/2007,6,2,2007,Soybeans,Miss Locks 27,52796
02/10/2007,6,2,2007,Soybeans,Ohio Olmsted,38945
02/10/2007,6,2,2007,Soybeans,Ark Lock 1,14650
02/10/2007,6,2,2007,Other Grain,Miss Locks 27,0
02/10/2007,6,2,2007,Other Grain,Ohio Olmsted,1600
02/10/2007,6,2,2007,Other Grain,Ark Lock 1,7250
02/17/2007,7,2,2007,Corn,Miss Locks 27,22044
02/17/2007,7,2,2007,Corn,Ohio Olmsted,160250
02/17/2007,7,2,2007,Corn,Ark Lock 1,0
02/17/2007,7,2,2007,Wheat,Miss Locks 27,0
02/17/2007,7,2,2007,Wheat,Ohio Olmsted,7550
02/17/2007,7,2,2007,Wheat,Ark Lock 1,5800
02/17/2007,7,2,2007,Soybeans,Miss Locks 27,13500
02/17/2007,7,2,2007,Soybeans,Ohio Olmsted,81900
02/17/2007,7,2,2007,Soybeans,Ark Lock 1,28600
02/17/2007,7,2,2007,Other Grain,Miss Locks 27,0
02/17/2007,7,2,2007,Other Grain,Ohio Olmsted,0
02/17/2007,7,2,2007,Other Grain,Ark Lock 1,7600
02/24/2007,8,2,2007,Corn,Miss Locks 27,33300
02/24/2007,8,2,2007,Corn,Ohio Olmsted,158110
02/24/2007,8,2,2007,Corn,Ark Lock 1,0
02/24/2007,8,2,2007,Wheat,Miss Locks 27,0
02/24/2007,8,2,2007,Wheat,Ohio Olmsted,7300
02/24/2007,8,2,2007,Wheat,Ark Lock 1,10400
02/24/2007,8,2,2007,Soybeans,Miss Locks 27,3127
02/24/2007,8,2,2007,Soybeans,Ohio Olmsted,62586
02/24/2007,8,2,2007,Soybeans,Ark Lock 1,15400
02/24/2007,8,2,2007,Other Grain,Miss Locks 27,0
02/24/2007,8,2,2007,Other Grain,Ohio Olmsted,0
02/24/2007,8,2,2007,Other Grain,Ark Lock 1,0
03/03/2007,9,2,2007,Corn,Miss Locks 27,249243
03/03/2007,9,2,2007,Corn,Ohio Olmsted,178850
03/03/2007,9,2,2007,Corn,Ark Lock 1,0
03/03/2007,9,2,2007,Wheat,Miss Locks 27,3224
03/03/2007,9,2,2007,Wheat,Ohio Olmsted,3200
03/03/2007,9,2,2007,Wheat,Ark Lock 1,14000
03/03/2007,9,2,2007,Soybeans,Miss Locks 27,62954
03/03/2007,9,2,2007,Soybeans,Ohio Olmsted,57300
03/03/2007,9,2,2007,Soybeans,Ark Lock 1,37800
03/03/2007,9,2,2007,Other Grain,Miss Locks 27,0
03/03/2007,9,2,2007,Other Grain,Ohio Olmsted,0
03/03/2007,9,2,2007,Other Grain,Ark Lock 1,6300
03/10/2007,10,3,2007,Corn,Miss Locks 27,309773
03/10/2007,10,3,2007,Corn,Ohio Olmsted,145700
03/10/2007,10,3,2007,Corn,Ark Lock 1,0
03/10/2007,10,3,2007,Wheat,Miss Locks 27,13177
03/10/2007,10,3,2007,Wheat,Ohio Olmsted,6100
03/10/2007,10,3,2007,Wheat,Ark Lock 1,14000
03/10/2007,10,3,2007,Soybeans,Miss Locks 27,89940
03/10/2007,10,3,2007,Soybeans,Ohio Olmsted,85678
03/10/2007,10,3,2007,Soybeans,Ark Lock 1,19600
03/10/2007,10,3,2007,Other Grain,Miss Locks 27,0
03/10/2007,10,3,2007,Other Grain,Ohio Olmsted,1650
03/10/2007,10,3,2007,Other Grain,Ark Lock 1,2800
03/17/2007,11,3,2007,Corn,Miss Locks 27,385392
03/17/2007,11,3,2007,Corn,Ohio Olmsted,106485
03/17/2007,11,3,2007,Corn,Ark Lock 1,0
03/17/2007,11,3,2007,Wheat,Miss Locks 27,3200
03/17/2007,11,3,2007,Wheat,Ohio Olmsted,6000
03/17/2007,11,3,2007,Wheat,Ark Lock 1,26600
03/17/2007,11,3,2007,Soybeans,Miss Locks 27,58109
03/17/2007,11,3,2007,Soybeans,Ohio Olmsted,44150
03/17/2007,11,3,2007,Soybeans,Ark Lock 1,24200
03/17/2007,11,3,2007,Other Grain,Miss Locks 27,0
03/17/2007,11,3,2007,Other Grain,Ohio Olmsted,0
03/17/2007,11,3,2007,Other Grain,Ark Lock 1,7900
03/24/2007,12,3,2007,Corn,Miss Locks 27,412675
03/24/2007,12,3,2007,Corn,Ohio Olmsted,82915
03/24/2007,12,3,2007,Corn,Ark Lock 1,0
03/24/2007,12,3,2007,Wheat,Miss Locks 27,4635
03/24/2007,12,3,2007,Wheat,Ohio Olmsted,15539
03/24/2007,12,3,2007,Wheat,Ark Lock 1,32962
03/24/2007,12,3,2007,Soybeans,Miss Locks 27,57437
03/24/2007,12,3,2007,Soybeans,Ohio Olmsted,39262
03/24/2007,12,3,2007,Soybeans,Ark Lock 1,25704
03/24/2007,12,3,2007,Other Grain,Miss Locks 27,0
03/24/2007,12,3,2007,Other Grain,Ohio Olmsted,0
03/24/2007,12,3,2007,Other Grain,Ark Lock 1,2800
03/31/2007,13,3,2007,Corn,Miss Locks 27,277247
03/31/2007,13,3,2007,Corn,Ohio Olmsted,53113
03/31/2007,13,3,2007,Corn,Ark Lock 1,0
03/31/2007,13,3,2007,Wheat,Miss Locks 27,8800
03/31/2007,13,3,2007,Wheat,Ohio Olmsted,3000
03/31/2007,13,3,2007,Wheat,Ark Lock 1,14000
03/31/2007,13,3,2007,Soybeans,Miss Locks 27,58246
03/31/2007,13,3,2007,Soybeans,Ohio Olmsted,27800
03/31/2007,13,3,2007,Soybeans,Ark Lock 1,5600
03/31/2007,13,3,2007,Other Grain,Miss Locks 27,0
03/31/2007,13,3,2007,Other Grain,Ohio Olmsted,0
03/31/2007,13,3,2007,Other Grain,Ark Lock 1,9600
04/07/2007,14,4,2007,Corn,Miss Locks 27,357082
04/07/2007,14,4,2007,Corn,Ohio Olmsted,53850
04/07/2007,14,4,2007,Corn,Ark Lock 1,0
04/07/2007,14,4,2007,Wheat,Miss Locks 27,21819
04/07/2007,14,4,2007,Wheat,Ohio Olmsted,3000
04/07/2007,14,4,2007,Wheat,Ark Lock 1,14262
04/07/2007,14,4,2007,Soybeans,Miss Locks 27,68549
04/07/2007,14,4,2007,Soybeans,Ohio Olmsted,18300
04/07/2007,14,4,2007,Soybeans,Ark Lock 1,25487
04/07/2007,14,4,2007,Other Grain,Miss Locks 27,0
04/07/2007,14,4,2007,Other Grain,Ohio Olmsted,16000
04/07/2007,14,4,2007,Other Grain,Ark Lock 1,0
04/14/2007,15,4,2007,Corn,Miss Locks 27,364255
04/14/2007,15,4,2007,Corn,Ohio Olmsted,19500
04/14/2007,15,4,2007,Corn,Ark Lock 1,0
04/14/2007,15,4,2007,Wheat,Miss Locks 27,7659
04/14/2007,15,4,2007,Wheat,Ohio Olmsted,4500
04/14/2007,15,4,2007,Wheat,Ark Lock 1,8000
04/14/2007,15,4,2007,Soybeans,Miss Locks 27,66693
04/14/2007,15,4,2007,Soybeans,Ohio Olmsted,25580
04/14/2007,15,4,2007,Soybeans,Ark Lock 1,15500
04/14/2007,15,4,2007,Other Grain,Miss Locks 27,0
04/14/2007,15,4,2007,Other Grain,Ohio Olmsted,1600
04/14/2007,15,4,2007,Other Grain,Ark Lock 1,8600
04/21/2007,16,4,2007,Corn,Miss Locks 27,454809
04/21/2007,16,4,2007,Corn,Ohio Olmsted,35500
04/21/2007,16,4,2007,Corn,Ark Lock 1,0
04/21/2007,16,4,2007,Wheat,Miss Locks 27,7800
04/21/2007,16,4,2007,Wheat,Ohio Olmsted,13500
04/21/2007,16,4,2007,Wheat,Ark Lock 1,6006
04/21/2007,16,4,2007,Soybeans,Miss Locks 27,109661
04/21/2007,16,4,2007,Soybeans,Ohio Olmsted,15750
04/21/2007,16,4,2007,Soybeans,Ark Lock 1,12600
04/21/2007,16,4,2007,Other Grain,Miss Locks 27,0
04/21/2007,16,4,2007,Other Grain,Ohio Olmsted,0
04/21/2007,16,4,2007,Other Grain,Ark Lock 1,1400
04/28/2007,17,4,2007,Corn,Miss Locks 27,429187
04/28/2007,17,4,2007,Corn,Ohio Olmsted,25800
04/28/2007,17,4,2007,Corn,Ark Lock 1,0
04/28/2007,17,4,2007,Wheat,Miss Locks 27,61648
04/28/2007,17,4,2007,Wheat,Ohio Olmsted,18100
04/28/2007,17,4,2007,Wheat,Ark Lock 1,11200
04/28/2007,17,4,2007,Soybeans,Miss Locks 27,83111
04/28/2007,17,4,2007,Soybeans,Ohio Olmsted,10500
04/28/2007,17,4,2007,Soybeans,Ark Lock 1,14000
04/28/2007,17,4,2007,Other Grain,Miss Locks 27,1500
04/28/2007,17,4,2007,Other Grain,Ohio Olmsted,0
04/28/2007,17,4,2007,Other Grain,Ark Lock 1,7600
05/05/2007,18,5,2007,Corn,Miss Locks 27,363340
05/05/2007,18,5,2007,Corn,Ohio Olmsted,34200
05/05/2007,18,5,2007,Corn,Ark Lock 1,0
05/05/2007,18,5,2007,Wheat,Miss Locks 27,15600
05/05/2007,18,5,2007,Wheat,Ohio Olmsted,1600
05/05/2007,18,5,2007,Wheat,Ark Lock 1,18719
05/05/2007,18,5,2007,Soybeans,Miss Locks 27,63949
05/05/2007,18,5,2007,Soybeans,Ohio Olmsted,8900
05/05/2007,18,5,2007,Soybeans,Ark Lock 1,10216
05/05/2007,18,5,2007,Other Grain,Miss Locks 27,6380
05/05/2007,18,5,2007,Other Grain,Ohio Olmsted,1600
05/05/2007,18,5,2007,Other Grain,Ark Lock 1,12000
05/12/2007,19,5,2007,Corn,Miss Locks 27,412388
05/12/2007,19,5,2007,Corn,Ohio Olmsted,13900
05/12/2007,19,5,2007,Corn,Ark Lock 1,0
05/12/2007,19,5,2007,Wheat,Miss Locks 27,12796
05/12/2007,19,5,2007,Wheat,Ohio Olmsted,6000
05/12/2007,19,5,2007,Wheat,Ark Lock 1,14000
05/12/2007,19,5,2007,Soybeans,Miss Locks 27,52156
05/12/2007,19,5,2007,Soybeans,Ohio Olmsted,7500
05/12/2007,19,5,2007,Soybeans,Ark Lock 1,8400
05/12/2007,19,5,2007,Other Grain,Miss Locks 27,4605
05/12/2007,19,5,2007,Other Grain,Ohio Olmsted,0
05/12/2007,19,5,2007,Other Grain,Ark Lock 1,6000
05/19/2007,20,5,2007,Corn,Miss Locks 27,585030
05/19/2007,20,5,2007,Corn,Ohio Olmsted,17900
05/19/2007,20,5,2007,Corn,Ark Lock 1,0
05/19/2007,20,5,2007,Wheat,Miss Locks 27,12716
05/19/2007,20,5,2007,Wheat,Ohio Olmsted,8300
05/19/2007,20,5,2007,Wheat,Ark Lock 1,5600
05/19/2007,20,5,2007,Soybeans,Miss Locks 27,86578
05/19/2007,20,5,2007,Soybeans,Ohio Olmsted,10500
05/19/2007,20,5,2007,Soybeans,Ark Lock 1,8400
05/19/2007,20,5,2007,Other Grain,Miss Locks 27,1624
05/19/2007,20,5,2007,Other Grain,Ohio Olmsted,0
05/19/2007,20,5,2007,Other Grain,Ark Lock 1,1600
05/26/2007,21,5,2007,Corn,Miss Locks 27,565793
05/26/2007,21,5,2007,Corn,Ohio Olmsted,28350
05/26/2007,21,5,2007,Corn,Ark Lock 1,0
05/26/2007,21,5,2007,Wheat,Miss Locks 27,23342
05/26/2007,21,5,2007,Wheat,Ohio Olmsted,1600
05/26/2007,21,5,2007,Wheat,Ark Lock 1,7000
05/26/2007,21,5,2007,Soybeans,Miss Locks 27,65847
05/26/2007,21,5,2007,Soybeans,Ohio Olmsted,15100
05/26/2007,21,5,2007,Soybeans,Ark Lock 1,1400
05/26/2007,21,5,2007,Other Grain,Miss Locks 27,1500
05/26/2007,21,5,2007,Other Grain,Ohio Olmsted,0
05/26/2007,21,5,2007,Other Grain,Ark Lock 1,0
06/02/2007,22,5,2007,Corn,Miss Locks 27,526381
06/02/2007,22,5,2007,Corn,Ohio Olmsted,11900
06/02/2007,22,5,2007,Corn,Ark Lock 1,0
06/02/2007,22,5,2007,Wheat,Miss Locks 27,10953
06/02/2007,22,5,2007,Wheat,Ohio Olmsted,6000
06/02/2007,22,5,2007,Wheat,Ark Lock 1,5600
06/02/2007,22,5,2007,Soybeans,Miss Locks 27,71089
06/02/2007,22,5,2007,Soybeans,Ohio Olmsted,4300
06/02/2007,22,5,2007,Soybeans,Ark Lock 1,8400
06/02/2007,22,5,2007,Other Grain,Miss Locks 27,6105
06/02/2007,22,5,2007,Other Grain,Ohio Olmsted,3000
06/02/2007,22,5,2007,Other Grain,Ark Lock 1,7650
06/09/2007,23,6,2007,Corn,Miss Locks 27,588502
06/09/2007,23,6,2007,Corn,Ohio Olmsted,53778
06/09/2007,23,6,2007,Corn,Ark Lock 1,0
06/09/2007,23,6,2007,Wheat,Miss Locks 27,3110
06/09/2007,23,6,2007,Wheat,Ohio Olmsted,0
06/09/2007,23,6,2007,Wheat,Ark Lock 1,25200
06/09/2007,23,6,2007,Soybeans,Miss Locks 27,72265
06/09/2007,23,6,2007,Soybeans,Ohio Olmsted,16400
06/09/2007,23,6,2007,Soybeans,Ark Lock 1,11200
06/09/2007,23,6,2007,Other Grain,Miss Locks 27,0
06/09/2007,23,6,2007,Other Grain,Ohio Olmsted,0
06/09/2007,23,6,2007,Other Grain,Ark Lock 1,7800
06/16/2007,24,6,2007,Corn,Miss Locks 27,692248
06/16/2007,24,6,2007,Corn,Ohio Olmsted,55400
06/16/2007,24,6,2007,Corn,Ark Lock 1,0
06/16/2007,24,6,2007,Wheat,Miss Locks 27,3248
06/16/2007,24,6,2007,Wheat,Ohio Olmsted,0
06/16/2007,24,6,2007,Wheat,Ark Lock 1,7000
06/16/2007,24,6,2007,Soybeans,Miss Locks 27,85362
06/16/2007,24,6,2007,Soybeans,Ohio Olmsted,9000
06/16/2007,24,6,2007,Soybeans,Ark Lock 1,4200
06/16/2007,24,6,2007,Other Grain,Miss Locks 27,20400
06/16/2007,24,6,2007,Other Grain,Ohio Olmsted,0
06/16/2007,24,6,2007,Other Grain,Ark Lock 1,8400
06/23/2007,25,6,2007,Corn,Miss Locks 27,541563
06/23/2007,25,6,2007,Corn,Ohio Olmsted,21280
06/23/2007,25,6,2007,Corn,Ark Lock 1,0
06/23/2007,25,6,2007,Wheat,Miss Locks 27,6475
06/23/2007,25,6,2007,Wheat,Ohio Olmsted,0
06/23/2007,25,6,2007,Wheat,Ark Lock 1,9800
06/23/2007,25,6,2007,Soybeans,Miss Locks 27,70250
06/23/2007,25,6,2007,Soybeans,Ohio Olmsted,15950
06/23/2007,25,6,2007,Soybeans,Ark Lock 1,5600
06/23/2007,25,6,2007,Other Grain,Miss Locks 27,0
06/23/2007,25,6,2007,Other Grain,Ohio Olmsted,0
06/23/2007,25,6,2007,Other Grain,Ark Lock 1,4200
06/30/2007,26,6,2007,Corn,Miss Locks 27,561184
06/30/2007,26,6,2007,Corn,Ohio Olmsted,22700
06/30/2007,26,6,2007,Corn,Ark Lock 1,0
06/30/2007,26,6,2007,Wheat,Miss Locks 27,9317
06/30/2007,26,6,2007,Wheat,Ohio Olmsted,0
06/30/2007,26,6,2007,Wheat,Ark Lock 1,8400
06/30/2007,26,6,2007,Soybeans,Miss Locks 27,99244
06/30/2007,26,6,2007,Soybeans,Ohio Olmsted,10500
06/30/2007,26,6,2007,Soybeans,Ark Lock 1,0
06/30/2007,26,6,2007,Other Grain,Miss Locks 27,1600
06/30/2007,26,6,2007,Other Grain,Ohio Olmsted,1500
06/30/2007,26,6,2007,Other Grain,Ark Lock 1,0
07/07/2007,27,7,2007,Corn,Miss Locks 27,661904
07/07/2007,27,7,2007,Corn,Ohio Olmsted,31745
07/07/2007,27,7,2007,Corn,Ark Lock 1,0
07/07/2007,27,7,2007,Wheat,Miss Locks 27,7600
07/07/2007,27,7,2007,Wheat,Ohio Olmsted,0
